area,bedrooms,garage,rent,district_te,type_te
70,1,0,969,3080.7226240396617,3517.4032688242587
35,1,0,1281,2505.4498426951227,3379.6183597042445
40,1,0,800,3258.064189567163,3511.2209035386495
60,2,1,2600,3043.6340530429857,3702.1299973933633
55,1,0,1650,5173.522546522257,3362.104040898303
30,1,0,1735,2828.1197123270126,2209.439634398278
55,2,0,2000,3154.8822462033045,3533.0104581871597
80,2,1,2000,3311.590976555647,3498.5964071563435
68,3,1,2199,3136.711360164675,3362.603667059396
65,2,1,1500,3195.302763325764,3289.9816633808473
50,2,1,1550,3288.7872528522075,3369.03859886357
223,3,6,4100,3227.4002403744944,3506.7172284679223
33,1,0,1020,2695.490230366847,3340.217360059934
58,2,1,1600,2940.6168187077637,3309.3481935961686
58,2,1,4000,3212.0389219282474,3305.3083247285845
63,3,1,1200,3098.20365680517,3313.940275480387
38,1,1,3010,3126.8423423693484,3375.838766868687
30,1,0,1795,2798.114506276797,3359.029411878555
29,1,0,1800,3153.5187759921346,2236.059609337695
45,2,0,1535,3445.295315067708,3365.732276573491
207,3,6,5500,3347.572463604684,3451.009965268999
27,1,0,1401,2766.205862687803,3348.426579894969
60,2,1,1950,3225.4981976486542,3372.0156382030264
50,2,1,1860,2963.747584400563,3384.369915932772
56,2,1,1600,3065.7492346735,3340.4919268348367
64,1,0,1236,3220.4998365734873,3483.6226123121205
120,3,3,5900,3306.4811146563507,3313.5476644210835
49,2,1,1716,2621.0150880164274,3369.2139418076185
70,2,1,1299,3212.054900840112,3445.565157208227
32,1,0,1312,3170.1333326741524,2303.2243046914577
60,2,1,4000,3197.6988176992986,3428.2813730610446
53,2,1,3200,3278.4486752567373,3315.3732973329793
65,3,2,2890,3363.4669520234584,3367.060582031266
44,0,0,1400,3413.3965059794377,2266.8674732327195
80,2,0,1550,3271.648831148823,3325.258795236648
34,1,0,1450,3083.375880453529,3351.17025860446
52,2,1,2000,3046.750089659671,3928.977142443141
55,2,1,2100,3197.9663208676147,3327.5030174135873
30,1,0,800,2850.267556691424,2208.5500723968007
49,2,1,1150,3103.826200187034,3339.828854311543
42,1,0,1500,3141.871063165859,2245.4277593634047
65,3,1,2500,3170.8787542573605,3316.690464375707
54,2,1,1503,3180.3224040763644,3385.4754756996604
28,1,0,1750,2617.333743881173,3354.8828557922247
70,1,0,1210,3179.884225286369,3467.99595575405
57,2,0,2100,3188.933015983102,3365.101010879069
70,3,1,2745,2859.613021400602,3357.0380342751523
40,1,1,2850,2858.0746986547338,2204.4084400195256
48,2,1,2100,3506.57494800705,3321.354996906739
31,1,0,2100,5207.843431836246,2255.0427659185607
53,2,0,2500,2652.2707816754496,3352.6349238855864
55,2,1,2300,3214.858076017311,3332.636807058444
61,2,1,1300,3157.0232581588043,3321.037707102752
33,1,1,3000,3757.5577705665296,2222.625414239435
80,2,1,1650,3140.666850381549,3473.002607558397
30,1,0,1100,2711.0095705818867,2269.8534820627046
60,2,1,2684,3073.925415821757,3360.140519170014
120,3,1,2000,3281.0291871656655,3416.086425075287
30,1,0,1200,3260.3331845363455,2271.5584266855303
16,1,0,2950,2808.9979197670905,2243.3660874200473
38,2,0,1970,3172.3044716125014,3420.528365405288
53,2,1,3200,4258.1871254005455,3321.827942662151
60,2,2,1807,3190.8652791043173,3342.176210977498
52,2,1,1700,4067.2183089907644,3330.921594447537
64,3,2,1650,2955.9385455123765,3311.607023423317
66,2,2,4500,4053.9675600486853,3311.4145226686333
44,2,1,1879,4336.639193122532,3372.842033910837
26,1,0,1350,2583.147119193766,2176.8013232794196
29,0,0,1150,3015.442713776355,2192.1813890835924
55,2,1,1454,3459.128200435406,3346.3733905736635
30,1,1,1550,3102.155265984205,3431.8046860057984
55,1,0,1500,3360.56260304223,3354.4474503576644
42,1,1,3300,2777.0081962648237,3373.965787778648
150,3,1,3400,3752.182251135673,3472.0662823343637
65,2,1,1650,3229.6641722356717,3364.884068173844
84,3,2,3500,3372.1383885386526,3348.842470968081
57,2,1,2000,3223.3794094787268,3365.743652663625
40,2,0,2200,3134.5508071599047,3356.004536808967
72,2,1,4300,3974.6842599255688,3339.678411661547
72,3,2,4600,3535.8439969827728,3431.724810632402
74,3,2,4000,3236.844722813806,3386.7919654836996
26,1,0,1550,2496.2866352579495,3356.508662037113
35,1,0,750,2520.5906953130616,2264.85663201844
38,1,1,2010,3121.0522680086556,3399.2583925305107
26,1,0,2500,2445.4892946832333,2144.459819691338
52,1,0,2800,3837.3642344024183,3406.072906708549
73,3,1,1747,3294.846792304476,3328.017839663368
30,1,0,1850,5188.6493620352785,2289.3351398972163
29,1,0,2600,2819.525934864699,2241.405195957609
55,2,1,2600,3091.475913311711,3322.228643480047
22,1,0,1200,2607.6839539813973,2246.1523060058707
32,1,1,2300,2815.128870680124,2253.0893910135683
33,1,1,2280,3444.8202413990325,3387.47011305691
45,2,1,2700,3212.1176799445434,3335.6401099430536
42,2,1,1600,3137.1799620572265,3304.8132273934425
35,0,0,935,3064.1460274731453,2258.1856261704256
47,2,1,2000,3089.3351691559797,3383.282532418514
64,2,1,3450,3791.987460719623,3377.3268301219273
45,2,0,2151,3286.2051951313642,3359.0849685157473
34,1,0,2100,2755.4840901086072,2222.0959840619407
32,1,0,1200,2870.2185854640816,2301.1916806652494
28,1,0,2600,2721.88793036907,3402.232561998059
90,2,3,2500,3260.2515251647055,3438.2575832206526
15,1,0,882,3241.5038576327925,2227.6355465599463
35,1,0,2800,3210.582159949066,2189.3918051948635
45,1,1,4100,3314.946469322802,3338.0969222942144
28,1,0,1000,3041.159576790266,2278.468636549878
49,2,0,1500,3126.741003605011,3370.325324706517
75,3,2,3600,2999.6492804393765,3742.7659878459967
135,3,4,6500,3343.7748637753125,3495.7414699024844
57,2,1,1850,3184.606332827379,3389.3848079333593
45,1,1,3700,3763.5428384502234,3364.094999972255
30,1,0,2300,2647.83150300406,2186.78627350761
51,2,1,2500,2942.1633272910576,3340.0580998791174
44,2,1,1800,3219.3433571711853,3380.176231524974
54,2,1,1750,3166.6760639709596,3329.9690637965628
28,1,0,1133,3871.550867758544,2202.5508970791
23,1,0,1300,2772.655308374901,2216.7826834627826
42,1,1,3500,5309.783929442849,3374.365968933965
32,2,0,1521,3180.1541638251338,3351.584500410268
34,1,0,2060,3406.843624335712,2283.50874125226
50,2,1,3000,2501.0210733088716,3348.8221115462925
43,1,0,2900,3826.926811956388,3358.970823905101
48,1,1,2078,2899.162444335988,3349.0866108715218
45,2,0,1538,3062.3106298244575,3277.8026486387275
65,3,1,2800,3295.0334805788707,3334.613625341904
62,2,1,3500,3205.757344552119,3343.8623077998877
75,2,0,3000,4371.379736906602,3392.863888547301
67,2,1,1449,3208.316624925767,3404.419777472471
60,2,1,2900,2918.9944507378464,3336.0961397971637
39,1,1,1500,3136.2377778717964,3319.6795364599084
120,3,1,2856,3340.0795910655515,3422.4480003386525
34,1,0,1340,2912.9187951660156,3349.95663869069
30,1,0,800,3084.574164275571,3607.7882607356196
42,2,0,899,3237.9943778702946,3346.497322413616
43,2,1,1400,3286.088696618158,3323.6166478712516
70,2,0,2750,2787.2682439635014,3395.3475134605333
27,1,0,1836,2630.2242580692105,3357.099988490963
43,2,0,1500,3237.8540594766428,3336.368001255341
70,3,1,3750,3308.992653276546,3351.463907600032
48,1,1,2100,3497.048776303587,3350.988677185336
49,2,1,2550,3553.021886333748,3360.4575199799406
76,3,0,2100,3178.7025175148656,3358.283339853749
32,1,1,1000,3420.374881767316,3377.3769088714043
40,2,1,1400,3219.8858762877053,3316.1737349441614
30,1,0,980,2772.45568431514,2247.452586141342
267,3,4,9000,3330.0804163672924,3450.613225733766
73,3,1,2200,3235.443257196353,3310.388687960031
166,2,1,4500,3565.1416476244935,3425.886516181569
50,2,1,2500,4100.922672891498,3347.2303301207826
48,2,1,1474,3267.3887110619444,3392.6991525613557
40,2,1,1300,3224.931732162294,3341.509828827767
40,2,0,2200,2973.745115520296,3380.408353496235
53,2,1,2172,3195.386234141119,3372.5626775385763
41,2,0,2300,2806.2945801909796,3396.9856031174
57,2,1,1323,3223.2857668143424,3354.8798235476866
53,2,1,2700,3177.0770232927807,3337.82684202755
24,1,0,1300,3111.9238549591114,2237.1108074463127
70,2,1,1800,3223.7923484991325,3360.777130416927
69,2,1,2975,3591.5809350887657,3325.988228439738
31,1,1,3500,3739.450383767415,2216.150048663334
63,2,1,1900,3125.326790525024,3382.6345270226466
70,2,1,2200,3280.648844662323,3412.3744295614933
37,1,0,1224,2671.1569063549064,2258.8182311234677
42,2,1,1700,3257.3276515598072,3346.8795315149705
50,2,0,2200,3664.767802270603,3380.531391975939
38,1,1,1850,5131.870471381126,3386.053392735504
41,1,1,2750,3776.8314690299253,2165.266288322716
31,1,0,3500,2849.974704323922,3325.934150707512
65,2,1,2100,3186.2778286170114,3392.587988901265
52,3,1,2100,3123.3024493616294,3311.440174923654
30,1,1,2300,3480.8480068250906,2235.933138558074
63,0,0,1600,3165.6278859873396,2206.670676343434
65,3,1,2200,3094.68070304176,3378.5565177176513
80,3,2,1800,3187.559694227844,3318.8200242305534
70,2,1,1800,3149.190121965466,3344.2895421776952
29,1,1,1940,3814.6952066636127,2177.922678930142
39,1,0,1955,2458.979872335957,2172.4727162006616
72,2,1,3910,3656.7725132111154,3363.3531933181644
66,3,1,4240,3865.8844807388973,3404.256589718315
55,2,1,3200,3077.801778833567,3343.668005407002
25,1,0,2500,2608.765169552988,2231.8627162359003
55,2,2,2100,3056.7797819885054,3344.5652700771047
52,2,1,2300,3168.1678785524164,3348.292207330654
55,2,1,3500,3315.348838141991,3414.5937184024156
72,1,1,6000,4001.955837032075,3380.5925579715954
79,3,2,3000,3401.93142786501,3383.4793685283694
56,2,1,2000,3281.9970587454777,3327.187056891195
58,1,1,2800,4011.8475596966673,3427.1237846251743
45,2,0,3100,3286.3581316715286,3388.440810189549
114,2,0,2500,3078.2738716065187,3381.0894071061216
59,2,1,1700,3068.8916994962265,3332.81583011132
42,2,1,1850,2485.057880683224,3401.7773573004165
57,2,2,1900,3064.979634089164,3395.310678236633
67,2,1,3300,3174.5898081684372,3422.0458289933676
45,2,0,1745,3176.1222968540546,3332.8529137085143
32,1,1,1600,2634.8690639104802,3397.905407875074
70,2,2,5500,3879.943969554425,3334.176118811009
84,3,1,2200,3114.831051700124,3382.9223808038
38,1,0,2160,4073.820428575082,3422.337995520259
35,1,0,1800,2480.540683423349,3390.3954455452094
51,2,1,2100,3128.5965420439643,3310.2255382928747
70,3,1,2300,2943.219669080668,3399.6865531494286
25,1,0,2100,3244.9137134814164,2144.500416253471
45,2,1,1736,2682.1909084306535,3379.740888863945
25,1,0,2800,3831.747301876961,2243.3569562057874
28,1,0,2500,3254.10790001694,2272.792244677219
35,1,1,2550,3750.0674912084164,3391.2499195018117
62,3,1,2100,3113.3677455503334,3386.7616928572766
106,4,1,4000,3479.143071839975,3465.040183486794
41,2,0,1800,3110.5175365596956,3361.700237441331
30,1,0,2010,3257.952018756251,2245.52871102484
50,2,2,2335,3276.3687829642804,3370.0056841079704
48,1,1,2300,3727.9595508641014,3367.2161916847676
54,2,0,1350,3285.3862421755402,3365.076840976701
58,2,1,1950,3079.8319967951397,3362.3295436289536
28,1,1,3570,4173.28335757963,2271.322782552994
80,2,1,4000,4469.873235076319,3362.007459352992
22,1,0,3400,4402.032424517682,3347.311300032581
16,1,0,2100,3265.2161957174644,2226.6546154267166
52,2,1,4700,3684.0377697152917,3352.784128091938
70,2,1,2750,3218.278699723286,3324.9951223136673
53,2,1,1800,3176.208857726088,3354.8487125560073
68,3,1,1650,3121.0971375179083,3311.676294063143
28,1,1,1800,2450.6568061346825,3348.117535987742
30,1,1,1575,3175.2343859719185,3336.9157657678875
44,2,1,3000,3985.7503055070156,3329.6116009433554
98,3,2,2300,3260.0844904596966,3393.294113778478
97,3,2,12000,4038.6700171018783,3327.355728200754
15,1,0,750,3220.6801701116856,2213.509944608345
69,3,2,3150,3355.6694013586093,3328.304859336889
39,2,1,1800,2832.1654626553327,3465.524161713337
58,1,0,5000,5179.80979414255,3368.628757825993
38,2,0,2000,3122.091952268382,3526.147720808625
23,1,0,1020,3534.3073389467095,2235.109226951074
90,1,1,4500,4929.5844736410045,3383.6475806154335
25,1,0,4000,4505.722945198351,2230.362496636667
24,1,0,2800,3785.3722939369422,3319.265296019066
90,2,1,5500,3581.623347910416,3354.3081073715157
20,1,0,2750,3273.3549496079218,3363.4117916918326
54,2,1,1800,3238.3130691352976,3306.746513763897
70,3,1,4800,3366.2073693466014,3336.0915517573226
30,1,1,2200,2795.264505121111,2226.481547486018
39,1,1,4500,3559.9267604942156,3300.6480537862935
25,1,0,3850,3723.3860930153537,2258.8189402272656
33,1,1,2700,3519.251549258397,3351.3817537752693
78,2,1,2570,3158.454769996431,3373.153744117227
53,3,1,2400,3285.3960556853744,3488.4760678127154
67,2,1,2600,3444.004447532157,3331.3681428850728
87,2,2,5000,3144.08617362128,3348.341364865143
45,2,1,4000,2869.3423659713794,3400.3889615252524
32,1,1,2594,5199.727716273034,2232.700527612189
56,2,1,1200,3137.1983902056277,3305.9684401371496
35,1,1,1300,2888.6143009470106,2246.098114761858
40,1,1,3300,3767.2300364243406,3361.8933636855704
85,2,0,1900,2637.9774821359733,3346.99063876577
97,3,2,2961,3261.284733865401,3355.4064357687917
35,1,1,1900,2840.1555765117887,3390.104553306779
77,3,2,3300,3154.0257625733366,3325.4216013622254
32,1,0,2750,3723.9728595273878,3322.968441969492
44,1,1,6500,4461.309595373187,2214.790885291249
49,2,1,1650,3151.0365493315894,3393.980981739697
48,2,0,1400,2834.273813924948,3315.589552093703
95,3,2,7100,3449.2519422605606,3329.0999552427415
59,2,1,1600,3352.940491108046,3326.0536773034482
70,2,1,9000,4434.887789047099,3293.1490312572264
24,1,0,4200,2821.174830883292,2174.7018166927123
33,1,0,1100,3114.984322005684,3340.514488881492
48,2,1,1000,3160.3543528225387,3358.8685011926505
60,2,0,2900,4128.875339357508,3358.5061615703107
48,1,1,4600,3484.3523384139403,3321.766501232509
35,1,0,1051,3104.6597622954373,3353.347982272882
38,1,1,3200,3184.052882011916,3358.3785154567336
75,2,2,12000,4030.0460786267095,3308.6965175354335
34,1,0,1200,3238.345627632167,2270.344777787771
75,3,2,2500,3255.5248371808984,3411.964600654526
26,1,0,2070,2728.009349957355,2178.9943602592343
35,1,0,1800,2572.1254694724776,3395.558978612796
35,1,0,1800,3144.840105156043,3326.8863911304934
26,1,0,2000,2729.120516022902,3350.4534168961145
90,2,1,6500,4070.5734488379394,3333.4187055550497
59,2,1,1180,2559.41652478558,3376.542224570461
60,1,2,3700,3131.484120068391,2171.382094368411
62,2,0,3200,2749.2428227802625,3349.3401961488094
32,1,1,2100,2471.1022689009587,3365.4715493663593
93,2,2,8000,4049.4228623554036,3446.8586203158748
35,2,0,1700,3754.108560064222,2188.2054155702644
55,1,1,2200,3603.5917426173933,3337.337081788378
54,2,1,2575,3213.179294689531,3386.2452963140477
85,2,0,1600,3303.863056601399,3493.583601983457
35,1,0,2300,3110.120978022017,3400.592213845131
54,2,1,1950,3089.485807962481,3325.9599204265687
53,1,1,4443,3397.5135532814074,3340.6709927819807
69,1,1,6500,3980.4411504610403,3356.3588781149992
27,1,0,2300,3444.801585142756,3347.420480811029
40,1,0,1150,3209.2579361844864,3464.4800290933044
60,2,1,1400,3095.957698959164,3386.895454440095
32,1,0,1350,4103.8822125184615,2276.1207917648317
45,2,1,1490,3235.944035223382,3373.699588415319
40,1,0,983,3079.987812234428,3429.652313784315
41,1,0,1300,2823.9484841471644,3384.4019838259646
30,1,0,1650,3624.2469183100634,2238.1012130966433
63,2,1,2300,3061.9798648578294,3268.364752561691
41,2,0,1250,3064.8829990970917,3275.466197904658
54,2,1,1800,3234.887339322009,3363.903984984987
36,1,1,5127,5267.717769845641,3324.7947663641125
180,3,1,3200,3255.9665740860346,3473.7608347961577
44,2,0,1943,3203.780426704334,3323.7329213343883
35,1,1,2449,3387.6792251995453,2257.9696251281603
22,1,0,2800,3365.935636416202,2130.8675536596697
55,2,1,4500,3978.8678033626406,3353.616885621199
82,1,2,8500,5049.696032590731,2147.8944773250664
45,2,1,950,3127.3866208810914,3393.3033217567586
47,2,0,1500,3302.4426754312194,3275.2453048697516
55,2,2,3059,3331.2648091385013,3433.8476647005805
66,2,1,4000,3299.132835982299,3402.5132412829494
29,1,0,2000,3410.4303696094057,3345.0689649791234
60,2,1,2300,3250.6107464077013,3354.4569803181353
50,2,1,1650,3097.555429531979,3339.69023341824
35,1,0,1350,2497.8179279635538,2251.354003243859
15,1,0,1150,3216.043305580686,2229.8916764941837
66,3,1,2000,3105.3497467781535,3350.600968482245
53,2,1,2900,3461.0173605691716,3369.117942095
60,2,1,3300,5202.235260836918,3330.484860331492
54,2,1,1300,3193.6642018726534,3342.138503717674
27,1,0,1050,3210.560709766086,3377.5868977815885
65,1,2,6900,4032.7888070624786,3402.6099993881703
48,2,2,1645,3261.118435517176,3416.416918712185
34,1,1,2799,3394.77793626424,3351.1400047256147
55,2,1,1850,3349.26690723437,3377.918019389449
59,1,0,2560,2706.8760228492815,3298.115851257496
56,2,1,2100,3219.574386179537,3353.857883124745
35,1,1,1600,3227.8214374223667,3393.4898223324103
52,2,1,1350,3235.7071550421706,3373.8249657997276
38,1,2,3200,4144.735498056732,3380.7972461149498
61,3,1,1957,2942.045508932709,3342.921922474527
35,1,1,4300,4164.596798851659,3378.8438104349593
45,2,0,1200,3241.907302287336,3404.3080330831913
28,1,0,3000,3255.091646610232,2194.784960343731
35,1,1,2200,3269.2042146922963,3323.8890915353318
42,1,1,7000,4097.054095113846,3369.23949896077
37,1,1,3750,5137.624213866574,3333.5443361291145
27,1,0,2400,2725.3519924005445,3379.7113849612474
27,1,0,3300,4025.2421679953204,2241.0222429423757
53,2,1,1790,3190.5470098959363,3408.5520514095506
27,1,0,1130,2725.664581157053,2234.175459663664
30,1,0,1500,3698.4336325777795,3378.5011548983816
37,1,1,3400,4014.165721251142,3364.616670128607
35,1,1,1500,2811.5155742468014,3377.711784670254
31,1,1,2430,3727.16321562484,2190.700230262221
28,1,1,2830,5285.386297780204,2223.1203674930453
30,1,0,2050,5013.503181609553,2268.4509131602617
35,1,1,1600,2602.1563912706292,3320.321351109515
32,1,1,5000,3715.0237570679224,2164.6704668314383
29,1,1,3500,3630.0580485680102,2213.28481120173
60,2,1,1630,3197.3589540889598,3488.394689609273
50,2,0,3000,3176.7833030456068,3327.2836050753426
57,2,1,1750,3231.2352395196617,3364.092015104747
56,2,1,1240,2606.5387832120537,3337.092967939363
52,2,1,1800,3215.292594408753,3352.161111447105
98,3,2,4100,3225.343243910511,3476.2898796785944
52,2,1,1550,2652.72373208712,3340.07850042919
69,3,1,1450,3255.1800320305124,3406.2692075301757
55,2,1,3300,2528.4740344227625,3342.920890738156
99,2,0,3000,2858.7758067371246,3323.6712392121476
22,1,0,1900,2607.4073962777647,2208.0582583553464
36,1,1,2200,2576.84530415618,3375.919321666713
73,1,0,1500,2855.491507750856,3343.499798996424
50,1,0,1800,3929.3151444806545,3326.4975336936295
37,1,1,3100,3211.5212288619464,3313.1984047230867
98,2,2,3500,3233.2438613524396,3325.2295035674615
45,2,0,1640,2550.0928989867916,3314.2791542494692
45,2,1,1650,3240.5728210082507,3316.649708251985
74,1,2,5500,4165.658029093975,3393.237166633524
28,1,0,1900,2735.259782883873,3375.0410821752994
50,2,1,2600,3709.3566430259043,3326.0204847913324
43,1,1,3400,4050.1475303240304,3347.5930060582987
130,3,2,5800,3283.381225747437,3378.402973781391
80,3,2,5150,3730.7310356459907,3330.8138435175692
48,2,1,2100,3282.294822622671,3328.198905563005
29,1,0,3600,3868.508688034556,3409.311847528582
32,1,0,2700,4012.1029662211195,2213.7274545730847
42,1,1,1634,3093.4472067756546,2213.244138154003
